Feed Pressure (Pa),Permeate Flow (L/h),Concentrate Flow (L/h),Differential Pressure (bar),Feed Water Temperature (°C),Total Dissolved Solids (ppm),Water Conductivity (µS/cm),Chlorine Concentration (mg/L),Total Operating Hours (h),Salt Rejection Rate (%),Fouling Index (SDI),Feed Water pH,Membrane Pore Size (nm),Membrane Condition,Final TDS (ppm)
494346.6000213802,185.86094769999607,218.97356461147055,1.198481430126759,22.388791213142024,729.7193723754781,677.0492771109783,0.6487572333468876,1263.35797347493,92.34980497517599,3.820277528025575,7.320870689599998,0.0690153441487081,Desgaste Moderado,55.82495512064584
271652.1536866239,151.02530232359504,192.0024751684427,1.9261157575698094,11.123673482137836,1203.9096457519468,1276.513120846747,0.6383206982062722,8791.634126886522,97.26314485635213,2.0245154801797565,6.129358766610546,0.08412748092237551,Excelente Estado,32.949263064635076
200177.70075994323,129.98246974719137,125.47523859855761,1.8750393191566932,29.807048016359055,362.11071272297573,1760.3069143017765,0.8420285219664463,9060.724033623133,95.9118131253311,4.171112582488803,6.280868573561779,0.05577095464786713,Desgaste Moderado,14.803762629310732
538819.7957495712,116.00260239428657,200.41801389503047,1.763511090611492,28.031457948406562,617.094941174,1263.718385714447,1.3186395354770186,1295.2320807967976,91.55087160240618,2.607215733668983,8.160715354392714,0.09926816551506742,Desgaste Leve,52.13914391484731
390266.08604645747,151.02667436302605,56.74391102213314,0.5909785075231675,30.179828083718547,465.85354605567,848.0375166515106,0.3612355321537395,4723.889851922401,94.65032219684548,4.452276404910755,6.250645244724899,0.04782112177057791,Desgaste Moderado,24.921663748548387
200762.03635254214,83.81015599000051,159.16870173263675,1.2846207372686185,21.891889044374032,884.9807030171946,777.8216579988698,1.4803242061732447,8353.940322384555,95.09830640106365,3.3005773834232373,6.57351410215171,0.04415192188098531,Desgaste Leve,43.379042471615755
429052.3407011968,189.08545701107025,203.37264427978917,3.969405183158633,34.73293671403717,1365.0844672751655,1650.071896625799,1.4430711624086539,5590.716968062367,94.56956456924449,4.888653715725086,7.519830184047121,0.03518638908963377,Desgaste Severo,74.13003057065067
599612.7837586266,60.081925037205195,98.31029364013064,1.8047303724886545,20.59763402123133,724.8308258986373,1552.81857914321,0.6806173800871202,1450.1844529362043,98.2222656377326,4.535185536757243,6.912104113597376,0.0013714957968215258,Desgaste Severo,12.885566660306605
328906.1718148814,82.89302763617616,222.16239052296177,1.1725770120153174,30.61951002304516,1380.5066905278657,1945.964265319394,1.101208655430223,3885.8057979436417,93.1412296143113,3.688333518339612,6.741524009934955,0.07579226713657479,Desgaste Moderado,94.68578406237633
585453.0374578872,81.64339004262776,140.22823173067974,1.1009938577139298,29.975485442444256,1447.0708493423515,342.603301075507,0.5211210071951994,3513.4039373967175,96.55807178892401,3.4033157488024193,8.395883718733497,0.04709635780048463,Desgaste Leve,49.80713979777125
453885.7058818339,50.569363450601266,202.48969991214722,3.7056939248551184,19.736849111984398,1165.292487371228,1169.1073143255749,1.1823715899071154,2405.6053341963084,99.49984658119067,4.844099571726511,7.032326799510089,0.03920824494119848,Desgaste Severo,5.828250214715533
542756.0260815169,109.35256040905422,204.5940958440616,1.4440318491776427,10.69154004223953,444.41184087037055,1344.5406749643314,0.546139050769088,6589.940678347746,91.19038160257966,2.5249494495996547,7.582925454695142,0.04623318295790777,Desgaste Leve,39.150987293630564
334054.5618509134,161.48430794403794,80.98344729958507,3.996863939980313,18.0003672204352,576.7409758385029,937.1324192402018,1.4021487633595993,9239.281736631881,98.59721320962754,5.533275213767977,7.786956249969714,0.037229699918047685,Mal Estado,8.09044622372772
494712.30271305237,62.359421338631265,227.02823508630593,0.7233535067451948,20.959888501721757,1414.0738774952738,816.3591376559832,0.6029982953294223,6769.701538311933,91.9820438503428,3.506744345881087,6.6506254677417616,0.04597495832845431,Desgaste Moderado,113.3798234213282
279855.2357439072,62.95855116104493,180.50073266708637,3.1457487940069315,26.53286533317682,1147.7973223663216,1579.5757065242879,0.42888467636575733,3366.790997998027,92.12972447066652,2.038450446288157,7.502451604939336,0.018789428875518613,Excelente Estado,90.33481178854154
332863.9092534194,185.33090709025865,86.52580007655155,0.6512742602173005,23.165686825420686,318.8613015300832,350.9860091085312,0.7852283255669826,4515.495168139744,96.62594709480022,4.421346783805057,6.151240291625109,0.08803200699592507,Desgaste Moderado,10.75854900783359
449578.30661769904,80.5883457948119,200.67342870416536,3.667792853266699,13.31611105007384,1009.923049266891,1222.4046603832744,0.5551700996619758,3687.034409917112,93.16476603659264,2.604564008280417,6.58503928833764,0.06486118890459883,Desgaste Leve,69.03060326776979
387904.6343923385,64.20168731407288,67.74981279818712,3.8923915677124636,12.851858513473749,928.8929540398415,473.6276891714904,1.3802121449570182,8511.748358349338,92.49798162400539,4.1581214662562616,7.447034732431389,0.09731039563474339,Desgaste Moderado,69.6857201053881
504587.53132370306,91.6244582070332,52.55801100820241,1.9053794192480922,21.765072994869264,1368.7800938434823,1196.8646486170287,0.9327689714443416,5287.713089212707,99.36278156379885,3.9839730783540985,6.133044330847337,0.05308061472495438,Desgaste Moderado,8.722119109022042
381937.94520004524,126.8773973521554,84.05824195797902,3.9870522283868817,27.181070586221335,587.9458858554315,1589.2544564219006,1.334811848779563,3433.5833268634965,94.4492208473796,3.5208003028036177,6.141037061270891,0.07660121358886775,Desgaste Moderado,32.63557766075256
404277.47259357147,98.13095529310017,181.27988720395604,2.6253828752449415,22.83049604852483,1236.7376892333823,961.6414372765545,1.1018274882517454,5802.191188376418,99.1402788581183,4.805845234313066,6.784210574451384,0.09665997046165456,Desgaste Severo,10.632495383958691
431523.47468659957,97.45493927772698,121.19998144075016,3.6467280995162428,23.930585432892627,1237.4011649091394,1929.402775254652,0.21099656376235043,5589.811336323218,92.86280901387184,5.021970249165646,6.887655363123019,0.046487208540387216,Desgaste Severo,88.31568440413996
221861.35625778534,120.21713753088079,219.4081518423224,1.4835913266617429,14.907205794886272,943.2233015498435,473.67363501080433,0.5016677134875062,8267.162725123275,99.3850542479255,2.406259969240117,6.467341038851168,0.009727489337151382,Excelente Estado,5.80031162545764
243921.0960455304,50.996556399899404,71.01973306744789,3.377094136480338,16.864754826774146,726.8200657299842,1844.2126674547549,1.2827378453022502,5998.632828140074,95.43782774911921,2.6296967992612275,8.182495272346507,0.0444306947307004,Desgaste Leve,33.15878335256687
490413.9396396246,72.46460599751151,80.67673956921737,1.477160487217131,17.377860405885162,308.22027557683873,1374.3783064506042,1.219253407992248,4496.311944643619,94.47622258335717,3.1183547285823154,7.348135348392016,0.06190508496969851,Desgaste Leve,17.025401975827705
366472.6284941322,115.6764716555597,228.37734057711643,2.8959936265607906,10.790884215259688,682.9025854388212,1793.9950456910194,1.2711414291426406,1640.371765279627,91.69589244091877,2.6656003982161764,6.298563975444918,0.015727709709576085,Desgaste Leve,56.708965218586314
344344.66002825135,141.35007427325888,203.55638013724,0.7938007896780326,24.33776317337327,466.89025577638483,1047.062951062972,0.19012835164824288,4542.737513076379,95.61719823904474,4.817598327233322,8.023450828054367,0.02236830445713188,Desgaste Severo,20.4628743518959
433116.609207552,72.17753297312163,243.44484621360664,3.5721830439342455,23.9596183173707,1318.8816039085254,548.3794217229354,0.8136421760797532,6720.15725764214,91.89612123370246,2.3948451874875993,8.243483731272072,0.036178462142920656,Excelente Estado,106.8805662517475
512605.15907672996,156.43748512509814,109.20817619879287,0.637045267152855,13.899155173547673,509.7875393297895,1414.9381808004148,1.1099689804666062,5441.765477139519,94.73672424068322,4.0090583295518325,6.135843817491592,0.08892933541913105,Desgaste Moderado,26.83152398156235
565745.5266399991,108.72213081708466,231.32313271908572,3.2763512949572324,34.72900550366695,320.4702900771209,705.4388725657086,0.11687339746775625,7420.446082152683,96.32468292984306,4.336962920226406,7.314592489283886,0.09469303947035326,Desgaste Moderado,11.778299275985875
575746.9796548877,142.433046922343,64.52739893807555,3.253055036841112,30.608007947309215,655.5968870800464,1425.6337510757785,0.5285550628574646,4501.0584190409245,96.25564756795451,4.812073147402878,6.697053937368021,0.08256242107965431,Desgaste Severo,24.5478579857962
393093.1767376229,184.80613742507643,90.21253790821675,3.713853241004442,23.4879953234125,1489.2042454824364,739.0994603476927,0.6853394437912254,8885.39253492884,97.00893621636398,2.483308574456369,7.924211982448361,0.05438173911676215,Excelente Estado,44.54304885099532
204470.56092500914,152.2551106140411,54.62028956484468,3.9944190117626484,31.813990984008434,603.463142625634,1186.9029387620458,0.779006692701199,4468.213724827845,99.58092662006901,5.70913716024195,7.627720170197432,0.04824799946607992,Mal Estado,2.528953388439014
337002.23112784105,105.31561033953099,179.63525242162794,1.270321515640743,32.43453769826251,633.1021858960809,1120.3307857913624,1.396892983793627,3286.673824288522,91.64690383779872,2.7679402941258537,6.895480549750437,0.09613895008514993,Desgaste Leve,52.88363439289794
421698.8346340581,65.43086235282078,146.7056700299215,1.5213886946881154,22.41896419987836,1483.092886585642,1950.239698399048,0.2235342990587153,4034.0762302024964,99.28765331385797,4.070706295460848,7.524485353387502,0.041192919474388495,Desgaste Moderado,10.564763030000982
412135.09084004164,122.45041321605294,173.48570732241268,3.6876599073007634,27.36979319301156,680.0182423312566,764.9255004433314,0.9286954540927752,4065.8510918547286,98.22759408278995,3.9287035384884414,6.61328857379387,0.08317341683705236,Desgaste Moderado,12.05268356518698
228014.8916391202,113.62389040345094,225.16272020553257,0.8168681531303301,24.420653587297586,450.0672354473257,613.2564557906494,0.6994201661653906,5184.537780537948,99.34898143839975,2.099141611317293,7.602094451319246,0.0606806061569579,Excelente Estado,2.930021242443228
517170.8088373637,100.85582502171971,170.44761994708284,3.659475431083649,31.445591392908792,828.6390001917637,1703.8226845936595,1.203653651898367,2101.550982820944,95.13811445785124,4.163321774415142,8.156123637850293,0.05782288153660638,Desgaste Moderado,40.28747974692938
516255.4068504777,93.21859714006348,116.20374262737401,0.5996505693789187,12.437134313861916,755.542480081737,509.4383105910134,0.9872004018210998,3247.4161598071673,91.14486537029674,2.2990124301299826,6.305850858915949,0.062495644301298024,Excelente Estado,66.90430379583671
406144.5125771403,161.4235391009947,84.15027869049163,3.800677677557342,28.441817938581618,962.869232903582,732.4360324465736,0.14615867660688778,7227.783121886903,96.76202626081134,2.855814785121626,6.177067133642891,0.06700984609170627,Desgaste Leve,31.17745290414528
303512.8601686686,123.90026305266488,120.02436103981474,3.3392526250357917,32.19937668564466,1145.2725271362228,1809.3179687836355,0.8652135952578693,1566.1473310026258,92.40515802223648,3.519326713637714,7.174288479354274,0.03367081409840973,Desgaste Moderado,86.98163865073498
448511.4326480413,133.84459400377332,101.26656967497667,3.4946742266133892,33.80579070253107,925.122242974339,943.9881500940239,0.1616128201593366,3025.801633401421,90.46363249292332,3.970935537462609,8.38985500928326,0.017830248931260978,Desgaste Moderado,88.22305697974375
209449.8301552127,174.8651548082492,144.11206402051994,1.1438196100892248,23.127345057995974,660.2302882002932,1911.9705393424845,0.10723731192899147,4998.803328587386,94.11929974300158,2.9333747439090483,8.201583164249541,0.06763524370547049,Desgaste Leve,38.826164254976106
540888.1636287156,50.68024660817852,125.97574573668405,2.802684041077837,10.046195952466075,649.9510744213511,1348.1265734131582,0.13237004800251415,3862.323689067619,92.53660572754568,5.9268347908270265,6.408792074924103,0.004083212277799689,Mal Estado,48.50841126211848
235740.16629552146,68.69988466152311,60.634765365518575,0.5204513578796878,14.434161609070113,1120.354846923945,348.43564769665187,0.7229190985840157,6370.252083186801,96.62735242080596,4.365728464012305,6.84303263768153,0.003920376364552933,Desgaste Moderado,37.78562062316344
506145.0836624488,55.98135837160056,219.55826424283072,2.9870296763780817,19.729697632945914,790.8542212594303,1866.3180183953775,1.0938546819344863,8859.66518756797,92.69857213138107,5.91106121870598,7.591009884133216,0.03560108336673673,Mal Estado,57.74365051118523
361923.36515171797,93.33980487483234,70.32514115291985,1.6023530672967272,17.631518474184645,702.475012381088,1488.2792428467246,0.9493605495222494,5262.736371086515,93.77922410852746,3.7501549646347008,8.082426605877524,0.0595080472038082,Desgaste Moderado,43.69939621382147
355510.7728451526,78.43967186652263,176.98398635121177,2.2991373909606043,23.617788333840164,1124.208436335818,1595.3052712401047,0.8388852372037384,3657.0480824380797,92.86784277528241,2.335046206070745,8.317038298604531,0.006419636688317548,Excelente Estado,80.18031321300963
275567.567745299,65.56051619781198,59.104968456067475,0.9126223398844009,22.205270034506242,575.7693575116986,948.7548979829788,0.2776855534428916,1184.7921779300727,94.66733198353394,2.804213653089933,6.6928578595195205,0.08496285497958701,Desgaste Leve,30.70386837663846
225555.7222905073,59.45918657114773,111.3935216748238,1.0394105382613494,28.16461656916309,495.57710306119213,802.2655911624067,1.4444542600888792,6108.718460386177,96.96517664642867,5.37610765305787,7.142009115953218,0.0836232058004623,Desgaste Severo,15.039889658653294
444753.8781230949,153.51475068360867,160.28951693463802,1.2401797181297898,11.041535708878067,1499.4677999638714,1416.1057523176821,0.6175622414480029,9220.6636461872,93.22388361382312,3.590420645633673,8.250952454397055,0.014920172915755148,Desgaste Moderado,101.60568329879781
296780.70429369854,88.32439929663894,173.5248771780602,3.596011425362984,15.94483740776511,933.0785546505535,681.8917511919275,0.3586973893295883,9994.48642605244,98.89948297904809,4.0789250580416265,6.454701361958984,0.03795496797147116,Desgaste Moderado,10.268688312781391
347032.90107814694,142.95392167986708,54.52198616911381,1.0595041738890605,31.320712582555636,417.79227112995983,363.46212745646835,0.7413764271647131,3225.609694706248,90.4829756541781,5.53438311611661,7.30040878014145,0.0028985857687035405,Mal Estado,39.761392158400476
406104.5015602558,120.0479841574318,243.4121934154474,2.2326829216169695,23.342398862778115,1304.3767966016985,759.8022955968265,1.274783090278617,7727.097781290292,98.31813465134289,4.159168828301187,8.21496189876517,0.08785346097233272,Desgaste Moderado,21.93786135796757
300135.0955556303,177.53293152182852,189.7751003744348,0.8939120026777874,28.986216830709886,1266.4476957229172,302.95326693224223,1.1250139324309205,6047.4524837532845,90.48074817998405,5.944246122793479,6.451994743764957,0.07536162170879263,Mal Estado,120.55634532465386
533405.3395085279,143.663748247313,239.41902405045553,2.56515175593344,11.51229546415995,1150.31632656711,473.2952879360074,0.21541290061840007,2866.60052908289,97.76811346713505,5.89538580216068,6.528754696336647,0.0865484089262101,Mal Estado,25.673755177998085
353548.22662545985,86.77683953147937,168.49934707805062,0.6689065306561014,27.023674657427804,1223.9244629053478,1705.2036617125784,0.11307579752470304,6863.927897085514,97.8600208951944,3.186664338678633,7.01208203377793,0.05742032254150336,Desgaste Leve,26.191727764778616
235500.89008618897,159.3983032357566,66.27386153416546,0.7195751506282633,32.706811830454185,1059.8100489856008,1601.3928381858125,0.3521391061554132,4962.9198448729685,96.01539952215781,4.480460377950026,6.39589130784566,0.07220262525228588,Desgaste Moderado,42.22919627609983
315683.3942837559,141.4247237236305,220.96485531267294,2.908445500891979,30.782111866297562,554.3740522954761,1110.9302465720803,1.2111157598557374,2320.203025765797,98.87203109031302,3.417367678509645,7.040217216864287,0.05282841378580805,Desgaste Leve,6.253166953264825
379558.7162745176,195.22334188417435,52.89293021566075,2.982020519413141,32.85564984317141,491.03996608735144,1139.5803053459515,1.2006021041723012,6758.27372780499,98.59155023723834,3.988284016149563,7.184637675039515,0.09805478786309224,Desgaste Moderado,6.916051237422264
489918.41147175175,75.21872890508396,204.31120825799826,2.138414509474332,33.66749232895883,1113.5319851575146,624.1185716016696,0.813378803102204,8899.100472292092,93.60978986682055,5.714317884954295,6.877740999728843,0.048159079309181355,Mal Estado,71.15703375172981
565106.1330826504,86.54083815650488,84.74196496235777,1.6578890174948693,32.53042693614631,753.7651072183908,1387.4200194397026,1.4485374593747786,2206.1197660316393,91.72545083582101,3.1491182623261023,6.083219449930088,0.07380543158364804,Desgaste Leve,62.37066437921222
319094.3402059496,173.06767298505358,88.37969258900773,1.44329253325553,33.69838968260768,1302.3060816734599,1790.4497249658266,0.9259544933873538,4001.0374063712643,93.98750087131178,4.961168961099643,8.342741980009464,0.08616495911803179,Desgaste Severo,78.30114181347048
485110.9242431034,151.32335378666204,63.763611271176735,2.642356099422633,21.371858333459,765.9103902747252,506.9393123347191,1.1217203862238512,6490.034986853709,96.9476206914639,3.7023533953339403,7.421896840536041,0.09913990097575237,Desgaste Moderado,23.378490274673815
340935.95509538753,92.38931838382916,192.67901375216434,3.9893416613441133,12.552223511082394,353.6769829243738,1393.466396247815,0.6490472722290068,4163.687091139498,93.62492698665426,2.4298246817195643,8.287529603361403,0.017582646670601346,Excelente Estado,22.54716589282719
350447.1622084955,76.64507844279896,204.76612672349248,2.8731630745341987,31.15386038055639,629.0363753812849,1232.1668634819293,1.040545316894868,9907.208806645394,96.07093132597862,5.819993951123896,6.269012052642246,0.06013656810387941,Mal Estado,24.715271173305634
547802.9461090064,98.90486813604001,97.99588988687975,0.8833494052642596,27.433086179296108,815.3865457467869,999.0097289799251,1.2769303892171573,5326.400519132009,98.12251874940831,4.445940424362245,6.7437543024143505,0.01582019370591252,Desgaste Moderado,15.308729516243107
257515.3499657537,154.0151736226363,246.07387190723688,1.5261156392717834,15.303985901824763,1421.8034958869466,1655.8097802060072,1.4523307231913034,1246.105713136976,96.63313520486703,4.648382451199153,6.949144156911872,0.08441387651398807,Desgaste Severo,47.8702013589875
211243.56234685727,91.14038351628875,248.18114917170357,0.9332115179988638,17.435841063650674,699.8516192395468,879.796856310844,0.6065728372241803,4556.725967463728,91.54187484144387,4.4764968217250924,6.637274553192868,0.09153154885832741,Desgaste Moderado,59.19432587946255
239866.77570224094,161.7581440845915,136.38427079274237,2.4735577806769684,20.913256663076144,1394.9934377872378,1836.0801740708746,0.11707520355951027,8578.691708688462,96.26418297484405,5.729405294190498,8.300916150151629,0.05773832049100303,Mal Estado,52.11440234866393
372466.543663155,190.39108284528626,159.36082606528583,2.1844520252087647,34.663939869789814,1114.2906113823942,875.1002739102607,1.3807057239265437,8352.277100245125,98.18589743539533,3.616758135457941,7.271391468263279,0.06651975376001551,Desgaste Moderado,20.21437455823706
584976.4502404355,100.37100518358514,136.3389300352722,1.709247442178004,23.084835538618066,569.0488287850344,536.9468242636218,1.1877022246235447,2898.346131028391,91.88260082031596,4.144378757836318,7.427043787090255,0.06273085879335023,Desgaste Moderado,46.19196495979801
353516.17809020507,62.261517932514394,75.8101151737666,3.2483099387434953,26.957672030907347,789.8261183667285,1344.0960149565528,1.1363042772650882,1409.1461831305392,98.92897125353049,4.742413832139485,6.567350888166621,0.047087695878449944,Desgaste Severo,8.459264774831917
346397.51937759726,71.54003618190994,54.720442659300716,3.521840470703817,33.473046563584546,338.68545964157033,444.63910701854377,0.5662104187072958,4385.070620485663,95.1722883876245,2.8350049032656415,7.585556809183866,0.09699872287950857,Desgaste Leve,16.350757264543414
261509.1897997611,97.35128095941323,92.94067917607929,2.2262664241295846,15.254722877316727,319.56274427737213,939.1760577686787,1.2665463021119097,4139.365754708297,91.20696727318322,5.3411948120049,6.748509673743879,0.024785172223729196,Desgaste Severo,28.09925668702313
306691.22321889276,184.01614572451336,208.19723935751696,3.5398776946410933,32.537648658212596,337.7729293761641,1345.127626150195,0.17890969329446083,7787.644073037416,92.36060070442193,4.92644692234715,7.112964123694651,0.04907433614541611,Desgaste Severo,25.80382278741611
297825.06164639513,139.09432095653924,163.09592929023933,1.165251503486362,15.471642486851513,303.01099329775406,779.6466836132787,0.4444888474900901,5710.38858041805,98.6283321028649,4.425160687623527,7.2011884173134195,0.009487730413426376,Desgaste Moderado,4.156304519855476
382081.04871327727,134.08326705188512,232.6524034077574,0.8787815597521285,25.822112504669914,542.1541810877488,1822.043356974154,0.9208351572072702,5101.338469814519,91.98210796975941,3.040123375213568,6.254198143471709,0.05088962060662363,Desgaste Leve,43.469336877050765
487962.61853640835,185.85150755430186,102.66026442671932,1.1172684896150673,13.360827713791824,380.2416203110763,791.7296877929657,0.6218798230966962,3177.593481457198,92.82773146560906,2.712963953916497,8.477220255749776,0.017317631332616754,Desgaste Leve,27.271950088229577
326220.1466263259,141.41432379914846,164.37751852317353,2.613638474809989,31.09375586191614,714.1945011231487,1945.055475377827,0.24112775406741724,6499.397212873593,94.29555203787822,4.227653091148508,6.567774198398296,0.024459524927962967,Desgaste Moderado,40.74085366490522
408260.99211372714,136.93858662161938,159.48833041574892,1.6250411786421508,22.932709908364853,923.050482629003,1689.0764477872663,0.9432216017519696,4218.48674052099,90.8575794674444,4.254472057597445,7.565452025381841,0.006486655422599796,Desgaste Moderado,84.38915684972758
347491.78647700825,178.39030925821152,113.57332544750338,0.6702838989069962,29.017118088554675,1443.4325914951407,652.7567188669735,1.370703945286327,8914.263017130617,93.00899651020885,5.257398269010064,6.945406311733582,0.07408368937924226,Desgaste Severo,100.91042284420826
246382.71059185133,66.48891618823471,174.8797289834535,2.5299881562979776,13.611424307756147,343.74966793903934,1266.939621756464,1.074497478912343,3457.397633386294,93.92984170495608,5.489576769098621,7.660931278070941,0.03157775474719306,Desgaste Severo,20.866148982587546
309440.247457794,188.09124922109393,248.7204185433459,1.5017786625342426,16.364217666896845,1386.283769077905,845.3778169609216,1.0141527089773232,5351.668290655908,93.85035381454725,3.0097406025950186,7.092101868847054,0.04067545107168708,Desgaste Leve,85.25154692465
465293.4730113789,186.76416933918404,179.2967339851425,1.9462976716242701,13.079149812145,526.8924700315249,446.6990211582602,0.19317879379215577,2600.589766423742,95.20609575693385,3.52482217903051,8.232966384193414,0.045620242332756876,Desgaste Moderado,25.25872047723731
411685.48745006265,147.0062840604703,67.57392825039308,3.441424559452714,10.513041839318994,747.3384686699093,1533.903403467235,1.3998422162725364,6998.50291521071,97.38712612673211,3.1536030449027757,7.454165145279864,0.03150444055425668,Desgaste Leve,19.527011592756356
401815.9837415421,130.40350502601746,89.35881567711237,1.4856250434023455,31.32758572757624,1402.803774327468,1617.3361628077628,1.0144958972833766,7696.072832382206,91.6938539964133,5.058538460053597,8.343777781477069,0.03336839993964394,Desgaste Severo,116.51892963946439
500013.7988008213,190.85279432055285,246.8162611883388,1.7614060595302692,31.48973066452556,1384.710918302172,396.97864177634165,1.1597332828387117,3791.377859798937,91.36691240599498,3.9121956029744753,8.101456512149076,0.046932475035254106,Desgaste Moderado,119.54330650077777
361203.382430432,62.01527003195629,139.42725948839092,0.6639516227954726,17.60575595276586,1028.3757732859076,742.0046596513187,1.2188711878125256,8371.570070319907,90.04583398786437,3.143612916773328,7.744310948874923,0.030955065545462693,Desgaste Leve,102.36623170146282
210626.3273928372,80.82330027863436,235.64626388547302,1.8412606172037305,27.400698654907323,779.8643015282137,1427.7888177761758,0.7799876651729185,2108.641355071358,91.12728608750817,5.700108982084965,6.919817377144547,0.04861100836675982,Mal Estado,69.1951283802511
283297.86349744385,198.35625295627221,173.0995451658856,1.4308172861401849,12.206317911673967,1262.2128332605007,954.5936417873878,0.6079625260105945,6126.723779350136,92.76033064173211,3.098994997724917,6.26050218128038,0.0871232814790671,Desgaste Leve,91.38003572568539
443631.2292637351,86.43052527122026,54.39942081493463,3.892602635925573,11.949792288639674,622.8971664666453,764.2045648092045,0.2761547929747197,4992.172202786709,92.86153878472459,4.063016827433032,7.459640476029875,0.07835067464100748,Desgaste Moderado,44.46527263927102
268991.5926706246,90.70229784013824,147.9875682341219,1.9764031579853214,32.74445899103655,1204.8911160500006,1190.4177873156852,1.2764275793779303,7039.32053755849,95.64961015294648,3.369360555818965,7.580240844650966,0.04766541390506505,Desgaste Leve,52.41746078068901
321806.2778625176,75.16890120773249,79.78540075177429,3.156081644522484,30.013504220412578,1434.3575856528964,1114.0814947215144,1.464448669373332,2581.5762344078084,90.68732632867692,5.111467893386285,6.217228789202017,0.026133170770260214,Desgaste Severo,133.5770412317227
355075.3589627365,105.35023728059882,87.67552183214487,3.748132281549586,13.346531561189744,553.9812595081065,1756.5204960372741,0.11039482507355938,9041.99040701714,97.99026627142412,3.642704449059248,8.099175384430344,0.0058912220953905164,Desgaste Moderado,11.13354822232389
268745.4932382645,97.06444541394899,227.12001492420845,1.3908473514935165,14.124734033476955,688.9650162408883,1315.6710205716358,1.1114034632728678,1360.9725986600379,95.91470391021102,3.664570903903084,7.3241307307827475,0.09569805866335421,Desgaste Moderado,28.146260868503028
370163.7435201291,93.6514647265765,217.66665176136723,3.7426856908873347,10.160810828272426,997.2338398184129,1344.148876001158,0.5072666507981735,6561.15474386677,99.31583162196067,2.3656837955537227,8.173702676015434,0.08691928269891824,Excelente Estado,6.822758587144959
265581.8454549362,51.12757908059453,198.52078094584166,1.9587978636373888,31.110553550142768,834.3046326552094,502.58862805634055,0.8684897278998113,1156.5761585936846,92.57303063442833,3.3738836530815943,7.511834757784821,0.028223979029143836,Desgaste Leve,61.96354948284763
274941.33703706943,51.23482273059787,150.31665495826547,2.9429337597315612,13.305368128592185,680.5169346865,606.9312680812257,1.0366517388270975,3739.358327749804,99.41349733297831,3.232431979376215,8.248468209108063,0.04306295660401265,Desgaste Leve,3.991249971470597
369212.3612507462,152.09569252671176,76.4584978004478,3.2871988191159165,11.838510489763632,882.488292498218,1890.8758626895283,0.3518745669042387,5955.1854648227645,96.1338524696508,5.201712943448204,8.100899605605502,0.05204063632943543,Desgaste Severo,34.11829932604064
405197.614975173,96.6220028916446,105.46509486796056,1.8802442903278522,33.068019662190515,1395.4333181965212,1515.4419217440425,1.3877898054929414,2439.744105456318,96.61380769179873,2.8420339268741617,7.797927291151069,0.09464361304364112,Desgaste Leve,47.252055686848415
587001.676537178,111.91115442077322,202.76004745428125,1.9480054712476038,25.366745310695595,321.54380974107545,678.9273920058693,0.2848813130046908,7478.336872934128,90.72649262042873,4.58997288912456,7.831099216974744,0.045045228165144495,Desgaste Severo,29.818388924893224
418640.7330991799,73.79096141876124,216.4687087864793,3.517326361269708,29.32723841804557,877.1129973909414,773.2817906584577,1.1729041117489283,4017.355273043371,95.3864083778649,4.755913369610157,6.853087980821867,0.008014005718733244,Desgaste Severo,40.46641176428657
429843.0983479083,85.85050863794106,239.8389207790394,3.3169539233533287,21.41943061325664,804.9128494389995,1210.019837216715,0.6424918169646103,7964.235039408692,96.82886722898748,3.4875137353101873,7.0754594856436235,0.009041477154336341,Desgaste Leve,25.524855146650772
281162.3209569893,148.09729718497414,177.64446134617316,2.282681722499256,25.138268219592312,509.87223590219287,539.1382641229707,0.13833625706330333,7746.563202392648,93.4088401238897,4.600254407707092,6.135180113320197,0.04202451792504861,Desgaste Severo,33.60649423221178
451672.2867484881,124.63249395619312,163.2568848291677,2.664477343502079,13.97804373963484,1401.1500712230045,477.5082859545448,0.8040638661440941,4025.568756825792,92.25676235151185,3.604156892460365,6.705955499848789,0.04862057344825066,Desgaste Moderado,108.49437982675812
479545.3694639484,153.04935072003792,214.54334400128357,2.8906265549192804,27.8369195405056,1264.2757474457244,1420.0083346123915,1.2628745107490378,9605.326399385096,93.86235364432011,3.1375156549570846,7.419555782800746,0.04227742102186528,Desgaste Leve,77.59677433884724
258168.7209652934,130.02218104277213,94.33364700348055,2.8707059140970115,27.705695644184853,664.6463307372894,1901.2240756266826,0.44787283531424593,5891.090576101294,93.96474996943758,2.488412378951302,7.260175950089328,0.06425535776493786,Excelente Estado,40.113067878954276
481731.06624691095,146.80012282620052,64.06584174651763,0.5886284675438318,14.90345078102603,653.7173660132987,709.7459388897203,0.703460680013789,6084.972758768602,94.44685405768077,5.6989382173620164,7.984869482282402,0.08205574873581255,Mal Estado,36.301879385003694
269697.6793464547,129.66296800483204,132.97675354461236,0.5909635851145163,22.077917368781513,302.5574486377858,741.0275767481692,1.177405419347246,6352.947569189408,96.37711505204257,5.1116259181524155,8.28714044941589,0.09471588301428002,Desgaste Severo,10.961308265622367
